UPC 13 digit,Geography,Time,Product_x,Unit Sales,Volume Sales,Dollar Sales,Total Ounces,Price per Unit,Package,Cooked Info,Price per Volume,Unit Sales Any Merch,Unit Sales Price Reductions Only,Unit Sales Feature Only,Unit Sales Display Only,Dollar Sales Any Merch,Dollar Sales Feature Only,Dollar Sales Display Only,Incremental Units,Incremental Volume,Incremental Dollars,ACV Weighted Distribution,Flavor / Scent,Form,Brand Name
421849426,California,Week Ending 11-08-20,PRIVATE LABEL FROZEN HERBS & SPICES MEAT SUBSTITUTE WHOLE 7.4 OZ - 421849426,11572.36844944954,5352.220407870412,44807.076661703584,7.4,3.489913355578717,BOX,COOK THOROUGHLY,7.545758606656686,1564.4875390529633,1465.1831661462784,0.0,99.30437290668488,4808.6183185553555,0.0,351.19999734640123,407.855997830922,188.6333988589182,260.1673827146384,0.11566098687170459,HERB & SPICE,WHOLE,PRIVATE LABEL
430549996,California,Week Ending 01-03-21,PRIVATE LABEL REFRIGERATED JUICY MEAT SUBSTITUTE BURGER 8 OZ - 430549996,25502.529943585396,12751.264971792698,92113.10184989452,8.0,3.689875160456522,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,7.379750320913044,17418.61925458908,17049.507927894592,0.0,369.1113266944885,56526.879955952165,0.0,1475.3577698409558,6404.568556718418,3202.2842837255675,9371.779248979044,4.595194058688429,JUICY,BURGER,PRIVATE LABEL
430552876,California,Week Ending 01-03-21,PRIVATE LABEL REFRIGERATED JUICY MEAT SUBSTITUTE GROUND 16 OZ - 430552876,15510.097148537636,15510.097148537636,89861.69731787444,16.0,5.759444339303283,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,5.759444339303283,9887.223420977592,9351.740337133408,535.4830838441849,0.0,49508.349730898146,3126.803969373703,0.0,3263.207546626208,3263.207546783482,5436.648569727467,3.7216264118734217,JUICY,GROUND,PRIVATE LABEL
434132253,California,Week Ending 01-26-20,PRIVATE LABEL FROZEN LENTIL MEAT SUBSTITUTE BURGER 10 OZ - 434132253,5328.440337300301,3330.275210812688,20491.079433085917,10.0,3.7922338767726576,BOX,COOK THOROUGHLY,6.067574202836252,37.10967969894409,37.10967969894409,0.0,0.0,91.33709741473199,0.0,0.0,15.112579760704591,9.445362195954363,23.049809209562515,0.13989527390985687,LENTIL,BURGER,PRIVATE LABEL
434132329,California,Week Ending 01-03-21,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE BURGER 8 OZ - 434132329,2496.837844848633,1248.4189224243164,11206.092195045949,8.0,4.489168585016514,CARDBOARD BOX & WINDOW,VALUE NOT AVAILABLE,8.978337170033027,2.056649923324585,2.056649923324585,0.0,0.0,4.524629831314087,0.0,0.0,0.0,0.0,0.0,0.1610747222607872,REGULAR,BURGER,PRIVATE LABEL
463153217,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN KALE MEAT SUBSTITUTE BURGER 10 OZ - 463153217,5389.327329277992,3368.329580798745,19357.85351563096,10.0,3.6212950171121867,BOX,COOK THOROUGHLY,5.794072027379499,2.0377399921417236,2.0377399921417236,0.0,0.0,5.848313777446747,0.0,0.0,0.36679321316056246,0.22924575822535154,-0.1353062339752796,0.1001897406993024,KALE,BURGER,PRIVATE LABEL
465073806,California,Week Ending 05-02-21,PRIVATE LABEL REFRIGERATED ITALIAN MEAT SUBSTITUTE MEATBALL 10 OZ - 465073806,5741.264250535518,3588.2901565846987,32759.221431868074,10.0,5.672489252181114,PLASTIC WRAP TRAY,FULLY COOKED,9.075982803489783,1202.586933374405,1155.586933374405,47.0,0.0,6065.1435203742985,275.25,0.0,345.91363273982887,216.19602001701392,1306.5018632589017,1.108660841547079,ITALIAN,MEATBALL,PRIVATE LABEL
497879980,California,Week Ending 05-16-21,PRIVATE LABEL REFRIGERATED ITALIAN SAUSAGE MEAT SUBSTITUTE LINK 17.5 OZ - 497879980,473.0,517.3674000000001,3416.17,17.5,7.203783970422486,BOX,COOK THOROUGHLY,6.586015697954366,156.0,156.0,0.0,0.0,945.21,0.0,0.0,43.66000008583069,47.75530770270825,165.30120239257812,0.13589264413488605,ITALIAN SAUSAGE,LINK,PRIVATE LABEL
565185420,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN PINTO HABANERO MEAT SUBSTITUTE BURGER 8 OZ - 565185420,626.0,313.0,1466.39,8.0,2.2570588023088023,BOX,VALUE NOT AVAILABLE,4.514117604617605,134.0,134.0,0.0,0.0,241.85,0.0,0.0,54.52000021934509,27.260000109672546,66.47449890136718,0.14035451803060098,PINTO HABANERO,BURGER,PRIVATE LABEL
577011673,California,Week Ending 01-12-20,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE BALL 10.58 OZ - 577011673,3769.2162494659424,2492.5827057718275,18749.26564189911,10.58,5.1741584158415845,VACUUM PACKED,VALUE NOT AVAILABLE,7.824222615819726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725507273441363,REGULAR,BALL,PRIVATE LABEL
589949576,California,Week Ending 10-31-21,PRIVATE LABEL REFRIGERATED CHICKEN MEAT SUBSTITUTE POPPER 4 OZ - 589949576,6091.362034678459,1522.8405086696148,17677.624291353226,4.0,2.918206801566061,BOX,VALUE NOT AVAILABLE,11.672827206264245,1999.2094432115555,1862.689939379692,0.0,136.5195038318634,3954.3586264288424,0.0,403.73971800088884,1019.6362027505969,254.90905060092393,881.3750158379033,0.9781931613555643,CHICKEN,POPPER,PRIVATE LABEL
596595354,California,Week Ending 01-12-20,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE SPLIT ROPE 12 OZ - 596595354,8743.69689309597,6557.772669821978,13017.156338962317,12.0,1.4413978494623658,PLASTIC WRAP TRAY,COOK THOROUGHLY,1.921863799283154,7.213910937309265,7.213910937309265,0.0,0.0,9.017388671636581,0.0,0.0,0.0,0.0,0.0,0.041262255890618264,REGULAR,SPLIT ROPE,PRIVATE LABEL
605151870,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN ASIAN VEGGIE MEAT SUBSTITUTE BURGER 10 OZ - 605151870,6805.44728910923,4253.404555693269,24431.555767902137,10.0,3.59,BOX,VALUE NOT AVAILABLE,5.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15818394709933245,ASIAN VEGETABLE,BURGER,PRIVATE LABEL
629248472,California,Week Ending 09-26-21,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE BURGER PATTY 8 OZ - 629248472,14416.992837190628,7208.496418595314,67790.80041589617,8.0,4.7617158075951895,PLASTIC CONTAINER IN SLEEVE,COOK THOROUGHLY,9.523431615190379,4772.583931088448,1777.3484871387482,1332.6401950120926,1560.0143412351608,20017.57145577431,5288.487572995424,7431.379703735113,2103.0990466275885,1051.5495209892847,7289.699778544316,1.5879475329766297,REGULAR,BURGER PATTY,PRIVATE LABEL
665873751,California,Week Ending 11-21-21,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE MEATBALL 10.5 OZ - 665873751,26911.925049185753,17662.29640978061,102973.2040310061,10.5,3.8959036228748753,BOX,VALUE NOT AVAILABLE,5.936162765312929,5600.22532916069,5600.22532916069,0.0,0.0,16952.504091352224,0.0,0.0,2425.415668901891,1591.8002983111564,4751.667365037414,0.9786641380620933,REGULAR,MEATBALL,PRIVATE LABEL
665873758,California,Week Ending 11-21-21,PRIVATE LABEL FROZEN SMOKY & SPICY MEAT SUBSTITUTE PATTY 10 OZ - 665873758,9502.57144498825,5939.107153117657,33901.68491408825,10.0,3.6740529012272374,BOX,VALUE NOT AVAILABLE,5.8784846419635794,1679.8982949256897,1679.8982949256897,0.0,0.0,3932.8107072246075,0.0,0.0,945.2223464178842,590.7639611138718,1310.6173699029455,0.9240159692162028,SMOKY & SPICY,PATTY,PRIVATE LABEL
669511770,California,Week Ending 12-05-21,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE GROUND 16 OZ - 669511770,13102.26919221878,13102.26919221878,80354.90481396794,16.0,6.336452231950479,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,6.336452231950479,6423.779358625412,6423.779358625412,0.0,0.0,32067.862563409806,0.0,0.0,3164.3414709438707,3164.3414646119786,7445.230797810397,0.9467513038313954,REGULAR,GROUND,PRIVATE LABEL
669511771,California,Week Ending 12-05-21,PRIVATE LABEL FROZEN ITALIAN MEAT SUBSTITUTE MEATBALL 10 OZ - 669511771,7790.382469058037,4868.989043161273,37813.00888752222,10.0,5.079822765546785,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,8.127716424874857,4141.264529109001,4141.264529109001,0.0,0.0,15924.743210994005,0.0,0.0,2683.457586300524,1677.1610001251195,7682.307598935045,0.8844073369155568,ITALIAN,MEATBALL,PRIVATE LABEL
669511772,California,Week Ending 12-12-21,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE PATTY 16 OZ - 669511772,11445.08037173748,11445.08037173748,50475.76173405051,16.0,4.73792443338023,BOX,VALUE NOT AVAILABLE,4.73792443338023,5725.68598484993,5725.68598484993,0.0,0.0,21878.095835893153,0.0,0.0,2761.854213176004,2761.854215354137,7446.849455419694,0.9614416849235866,REGULAR,PATTY,PRIVATE LABEL
669511790,California,Week Ending 12-05-21,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE PATTY 8 OZ - 669511790,6448.091796875,3224.0458984375,22030.5376808393,8.0,3.6074400791613055,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,7.214880158322611,3522.726212501526,3522.726212501526,0.0,0.0,9829.116705214978,0.0,0.0,1356.293320656707,678.1466638725747,976.2106209053578,0.86435282619695,REGULAR,PATTY,PRIVATE LABEL
669511791,California,Week Ending 12-05-21,PRIVATE LABEL FROZEN ITALIAN MEAT SUBSTITUTE LINK 15 OZ - 669511791,6201.6816157102585,5814.076514728367,35607.37306903362,15.0,6.022229685699952,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,6.423711664746616,2805.978592634201,2805.978592634201,0.0,0.0,12722.28333197832,0.0,0.0,1469.6636204460297,1377.8096470469686,4310.438519522781,0.9429790676356954,ITALIAN,LINK,PRIVATE LABEL
669511792,California,Week Ending 12-05-21,PRIVATE LABEL FROZEN BRATWURST MEAT SUBSTITUTE LINK 15 OZ - 669511792,7048.203734755516,6607.691001333296,38756.82222871184,15.0,5.78724595130374,PLASTIC WRAP TRAY,VALUE NOT AVAILABLE,6.173062348057323,3476.4734807014465,3476.4734807014465,0.0,0.0,14998.977386668921,0.0,0.0,1485.9229798204942,1393.0527994174383,3118.9285466269785,0.9041456863900414,BRATWURST,LINK,PRIVATE LABEL
724079145,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN QUINOA CRUNCH MEAT SUBSTITUTE BURGER 12 OZ - 724079145,5155.469970941544,3866.6024782061577,18503.456354961396,12.0,3.604115043926082,BOX,COOK THOROUGHLY,4.8054867252347755,15.283300280570984,15.283300280570984,0.0,0.0,47.53103983998298,0.0,0.0,13.26591337114678,9.949434663979304,40.2910659549947,0.09884491850492749,QUINOA CRUNCH,BURGER,PRIVATE LABEL
750738105,California,Week Ending 06-05-22,PRIVATE LABEL FROZEN CLASSIC MEAT SUBSTITUTE MEATBALL 16 OZ - 750738105,26689.140417933464,26689.140417933464,125676.88229959845,16.0,4.719671339574402,RESEALABLE PLASTIC BAG,FULLY COOKED,4.719671339574402,734.2173533439636,0.0,734.2173533439636,0.0,3296.6359165143967,3296.6359165143967,0.0,197.2478786731724,197.2478794089743,885.647897747531,0.6072293932892272,CLASSIC,MEATBALL,PRIVATE LABEL
750738109,California,Week Ending 06-05-22,PRIVATE LABEL FROZEN ITALIAN MEAT SUBSTITUTE MEATBALL 16 OZ - 750738109,26768.904004454613,26768.904004454613,125984.78691764713,16.0,4.719499921974119,RESEALABLE PLASTIC BAG,FULLY COOKED,4.719499921974119,733.654042840004,0.0,733.654042840004,0.0,3294.106652351618,3294.106652351618,0.0,179.06203779985685,179.06203766410692,803.8737574766033,0.610493052070896,ITALIAN,MEATBALL,PRIVATE LABEL
753898989,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN FLAME GRILLED MEAT SUBSTITUTE BURGER 10 OZ - 753898989,1972.2723851203918,1232.670240700245,5897.094431509971,10.0,2.99,BOX,VALUE NOT AVAILABLE,4.784000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237359922168262,FLAME GRILLED,BURGER,PRIVATE LABEL
753899139,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE BURGER 10 OZ - 753899139,445.17619502544403,278.2351218909025,1331.0768231260777,10.0,2.99,BOX,VALUE NOT AVAILABLE,4.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026890086486840197,REGULAR,BURGER,PRIVATE LABEL
767591293,California,Week Ending 07-10-22,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE MEATBALL 9.5 OZ - 767591293,1226.68352663517,728.404678115964,6092.75751373291,9.5,4.980756758430764,PLASTIC WRAP TRAY,FULLY COOKED,8.387936609011051,13.475577473640442,13.475577473640442,0.0,0.0,38.84984741687775,0.0,0.0,8.293019771575928,4.924395140361786,13.013970224938383,0.22265305711402616,REGULAR,MEATBALL,PRIVATE LABEL
814625894,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN THAI MEAT SUBSTITUTE BURGER 10 OZ - 814625894,4642.1130912303925,2901.3206820189953,16665.18599751711,10.0,3.59,BOX,COOK THOROUGHLY,5.744000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16377955336634323,THAI,BURGER,PRIVATE LABEL
853591448,California,Week Ending 11-06-22,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE SAUSAGE 14 OZ - 853591448,3964.313487648964,3468.7743016928434,14515.81329174757,14.0,3.939527846289195,PLASTIC WRAPPED,VALUE NOT AVAILABLE,4.502317538616223,2423.997544169426,2423.997544169426,0.0,0.0,7106.09747451663,0.0,0.0,1184.2102347733671,1036.1839554093226,1863.92713963404,0.7667270901686037,REGULAR,SAUSAGE,PRIVATE LABEL
853591454,California,Week Ending 11-06-22,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE ROLL 14 OZ - 853591454,5799.296393156052,5074.384344011545,22871.426384310722,14.0,4.0923820685050325,VACUUM PACKED,VALUE NOT AVAILABLE,4.677008078291466,4040.3059021234512,4040.3059021234512,0.0,0.0,13845.005821123123,0.0,0.0,1916.6661034394529,1677.0828325498073,4512.793796238249,0.8291920898039912,REGULAR,ROLL,PRIVATE LABEL
860736128,California,Week Ending 01-15-23,PRIVATE LABEL REFRIGERATED BARBEQUE SEASONED MEAT SUBSTITUTE PATTY 11 OZ - 860736128,3191.0,2193.8125,14008.97,11.0,4.036358118515205,BOX,COOK THOROUGHLY,5.871066354203934,1702.0,113.0,805.0,437.0,7458.0599999999995,3573.55,1934.3500000000001,744.6787149906158,511.9666170682758,3068.818083343506,1.7591461737415377,BARBEQUE SEASONED,PATTY,PRIVATE LABEL
860736131,California,Week Ending 01-15-23,PRIVATE LABEL REFRIGERATED MUSHROOMS AND WINE MEAT SUBSTITUTE PATTY 8 OZ - 860736131,3252.0,1626.0,14342.77,8.0,4.053057368927079,PLASTIC WRAP TRAY,NEEDS TO BE FULLY COOKED,8.106114737854158,1803.0,137.0,1076.0,391.0,7946.700000000001,4767.88,1727.3400000000001,757.9150395989418,378.95751965790987,3103.2397975158688,1.9646093577071362,MUSHROOM & WINE,PATTY,PRIVATE LABEL
860736253,California,Week Ending 01-15-23,PRIVATE LABEL REFRIGERATED MANGO AND BASIL MEAT SUBSTITUTE LINK 15 OZ - 860736253,2019.0,1892.8125,15827.54,15.0,7.152525221813701,PLASTIC CONTAINER IN SLEEVE,NEEDS TO BE FULLY COOKED,7.629360236601281,858.0,78.0,649.0,131.0,6695.05,5098.53,1025.26,337.13000148534775,316.0593763925135,2395.352698059082,1.4228891321512218,MANGO & BASIL,LINK,PRIVATE LABEL
860736715,California,Week Ending 01-15-23,PRIVATE LABEL REFRIGERATED GARLIC MEAT SUBSTITUTE PATTY 8 OZ - 860736715,3345.0,1672.5,14751.08,8.0,3.8667070339611884,PLASTIC CONTAINER IN SLEEVE,NEEDS TO BE FULLY COOKED,7.733414067922377,2161.0,148.0,874.0,959.0,9500.490000000002,3867.77,4246.0599999999995,993.985037446022,496.9925178065896,4008.4639851379393,1.4527332146310226,GARLIC,PATTY,PRIVATE LABEL
860736719,California,Week Ending 01-15-23,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE SAUSAGE 15 OZ - 860736719,2993.0,2805.9375,23518.760000000002,15.0,7.459528372636581,PLASTIC WRAP TRAY,COOK THOROUGHLY,7.956830264145687,1567.0,83.0,835.0,529.0,12282.869999999999,6596.39,4175.8,639.8700022101402,599.87812676467,4681.552333679199,1.6967781214803324,REGULAR,SAUSAGE,PRIVATE LABEL
860736723,California,Week Ending 01-15-23,PRIVATE LABEL REFRIGERATED JALAPENO AND CILANTRO MEAT SUBSTITUTE LINK 15 OZ - 860736723,2083.0,1952.8125,16346.230000000001,15.0,7.306912048857695,PLASTIC CONTAINER IN SLEEVE,NEEDS TO BE FULLY COOKED,7.794039518781541,887.0,132.0,640.0,108.0,6936.01,5051.38,853.29,342.6900022625923,321.27187645062804,2421.3445962524415,1.485981166314536,JALAPENO & CILANTRO,LINK,PRIVATE LABEL
887889764,California,Week Ending 02-23-20,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE CRUMBLE 16 OZ - 887889764,22184.51988530159,22184.51988530159,95020.78084993004,16.0,3.946311546865323,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,3.946311546865323,7415.462515592575,6494.286536693573,921.1759788990021,0.0,28675.553079531193,3895.692818142176,0.0,2314.1208859780268,2314.1208829887023,6884.698676999289,3.2352565951958057,REGULAR,CRUMBLE,PRIVATE LABEL
904175893,California,Week Ending 04-30-23,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE PIECE 4.06 OZ - 904175893,3522.4997309446335,894.0104317137481,13942.950937167407,4.06,3.8058242171611423,BOX,VALUE NOT AVAILABLE,14.995367285898901,567.8203690052032,567.8203690052032,0.0,0.0,1981.0988486266137,0.0,0.0,159.50879496133552,40.48333215977164,395.8796469407398,1.539421679129222,REGULAR,PIECE,PRIVATE LABEL
907928964,California,Week Ending 04-16-23,PRIVATE LABEL FROZEN ORIGINAL MEAT SUBSTITUTE FRIES 10 OZ - 907928964,4575.040821552277,2859.400513470173,14032.895799359083,10.0,2.398172017536555,PLASTIC BAG,VALUE NOT AVAILABLE,3.8370752280584877,3286.448497891426,1968.6026225090027,0.0,1317.8458753824234,9430.624306919575,0.0,4470.302395185232,1336.0024049893689,835.0015045139116,2443.393264527657,0.20846242529561593,ORIGINAL,FRIES,PRIVATE LABEL
908661723,California,Week Ending 04-16-23,PRIVATE LABEL REFRIGERATED LEMON PEPPER MEAT SUBSTITUTE CUBE 8 OZ - 908661723,2249.0368373394012,1124.5184186697006,8052.624275135994,8.0,3.479013754686674,BOX,VALUE NOT AVAILABLE,6.958027509373348,11.368751764297485,11.368751764297485,0.0,0.0,19.395847921371463,0.0,0.0,2.303823925657639,1.1519119628288195,-8.144471435916785,0.23460586773664907,LEMON PEPPER,CUBE,PRIVATE LABEL
913668867,California,Week Ending 04-30-23,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE SAUSAGE 14.99 OZ - 913668867,427.0069229602814,400.0627861214876,2835.167590523958,14.99,6.652919610469946,BOX,VALUE NOT AVAILABLE,7.10099221952177,86.0,86.0,0.0,0.0,489.55,0.0,0.0,23.90000009536743,22.39190997766256,94.71359985351563,0.1600756611192092,REGULAR,SAUSAGE,PRIVATE LABEL
914512376,California,Week Ending 05-07-23,PRIVATE LABEL REFRIGERATED REGULAR MEAT SUBSTITUTE GROUND 12 OZ - 914512376,558.0288690328598,418.52165177464485,3209.07201259017,12.0,5.746227515999972,BOX,NEEDS TO BE FULLY COOKED,7.661636687999962,112.00304305553436,112.00304305553436,0.0,0.0,575.8273149859905,0.0,0.0,29.93000030517578,22.447500228881836,122.78910278320312,0.1906445816257738,REGULAR,GROUND,PRIVATE LABEL
934440539,California,Week Ending 09-24-23,PRIVATE LABEL REFRIGERATED CHORIZO MEAT SUBSTITUTE LINK 12.9 OZ - 934440539,2311.940696120262,1864.1177832817673,9882.8536752522,12.9,4.277955792368867,PLASTIC BAG,VALUE NOT AVAILABLE,5.305662647115053,34.81560242176056,34.81560242176056,0.0,0.0,136.6459123277664,0.0,0.0,11.566794179135584,9.326305878583629,44.33177711621421,2.88294537231923,CHORIZO,LINK,PRIVATE LABEL
1049332755,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN REGULAR MEAT SUBSTITUTE BREAKFAST PATTY 16 OZ - 1049332755,129062.00647008419,129062.00647008419,544088.7469603181,16.0,4.243525671759955,RESEALABLE PLASTIC BAG,VALUE NOT AVAILABLE,4.243525671759955,47019.132533192635,32525.92445385456,13880.93202328682,486.58260357379913,188082.77479136945,58132.93844297767,2087.9185528326034,14281.570481917084,14281.57048224545,50210.41721858989,7.28748046998541,REGULAR,BREAKFAST PATTY,PRIVATE LABEL
1730950531,California,Week Ending 01-12-20,PRIVATE LABEL FROZEN TUSCAN KALE WHITE BEAN MEAT SUBSTITUTE BURGER 8 OZ - 1730950531,190.0,95.0,896.25,8.0,4.447341620284478,BOX,VALUE NOT AVAILABLE,8.894683240568956,29.0,29.0,0.0,0.0,104.56,0.0,0.0,7.140000104904175,3.5700000524520874,18.411299743652343,0.13808672145111006,TUSCAN KALE WHITE BEAN,BURGER,PRIVATE LABEL
16741000171,California,Week Ending 01-12-20,SWEET EARTH FROZEN SANTA FE MEAT SUBSTITUTE BURGER 6 OZ - 0016741000171,155.67077827453613,58.37654185295105,717.6465682697296,6.0,4.452,BOX,VALUE NOT AVAILABLE,11.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09258670062525029,SANTA FE,BURGER,SWEET EARTH
16741000181,California,Week Ending 01-12-20,SWEET EARTH FROZEN TERIYAKI MEAT SUBSTITUTE BURGER 6 OZ - 0016741000181,278.8558511734009,104.57094419002533,1208.2551881122588,6.0,3.809047619047619,BOX,VALUE NOT AVAILABLE,10.157460317460318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09552087284640037,TERIYAKI,BURGER,SWEET EARTH
16741000191,California,Week Ending 01-19-20,SWEET EARTH FROZEN MEDITERRANEAN MEAT SUBSTITUTE BURGER 6 OZ - 0016741000191,17.971115112304688,6.739168167114258,79.65452987670898,6.0,3.1466666666666665,BOX,VALUE NOT AVAILABLE,8.39111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04931561583850588,MEDITERRANEAN,BURGER,SWEET EARTH
16741000411,California,Week Ending 02-23-20,SWEET EARTH FROZEN SMOKEY SAVORY MAPLE MEAT SUBSTITUTE SLICED 5.5 OZ - 0016741000411,194.74584674835205,66.95362211208344,715.012174501419,5.5,3.672752235943642,BOX,VALUE NOT AVAILABLE,10.682816276741251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940508717417403,SMOKEY SAVORY MAPLE,SLICED,SWEET EARTH
16741000931,California,Week Ending 01-12-20,SWEET EARTH REFRIGERATED JUICY MEAT SUBSTITUTE BURGER 8 OZ - 0016741000931,121908.32133054733,60954.16066527367,668966.8363723826,8.0,5.402120358551855,PLASTIC TRAY IN CARDBOARD SLEEVE,VALUE NOT AVAILABLE,10.80424071710371,51523.35095560551,45547.60644197464,4014.7885694503784,1943.4060401916504,227734.28581594944,20138.08370478988,10199.322878298759,22039.02348658042,11019.511745996657,57078.35535397902,7.282137245276164,JUICY,BURGER,SWEET EARTH
16741000941,California,Week Ending 01-12-20,SWEET EARTH REFRIGERATED TASTY MEAT SUBSTITUTE GROUND 12 OZ - 0016741000941,34109.57606828213,25582.182051211596,236287.2927217257,12.0,7.284194941212418,PLASTIC CONTAINER IN SLEEVE,VALUE NOT AVAILABLE,9.712259921616555,12338.66322350502,10463.905260801315,1242.2907232046127,632.4672394990921,67516.84041598439,6204.331551493407,3957.4366332054137,5251.473197651708,3938.6048964498386,14621.436758699881,3.0644819913441737,TASTY,GROUND,SWEET EARTH
